City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
255,Canakkale,TR,2022-06-29 16:39:41,40.0833,26.8333,79.38,44,6,8.68
256,Fort-Shevchenko,KZ,2022-06-29 16:39:41,44.5086,50.263,73.89,66,4,14.03
257,Lagos,NG,2022-06-29 16:36:03,6.5833,3.75,82.72,83,100,7.7
258,Lagoa,PT,2022-06-29 16:39:42,39.05,-27.9833,65.62,78,9,6.69
259,East London,ZA,2022-06-29 16:39:42,-33.0153,27.9116,59.94,55,0,3.44
260,Bireun,ID,2022-06-29 16:39:42,5.203,96.7009,77.38,80,100,6.67
261,Grand Gaube,MU,2022-06-29 16:39:43,-20.0064,57.6608,70.2,57,82,3.0
262,Ixtapa,MX,2022-06-29 16:39:43,20.7,-105.2,74.43,94,100,10.36
263,Paravola,GR,2022-06-29 16:39:43,38.6167,21.5167,88.09,51,0,5.53
264,Verkhnyaya Inta,RU,2022-06-29 16:39:44,65.9811,60.3094,41.13,74,100,14.34
265,Touros,BR,2022-06-29 16:39:44,-5.1989,-35.4608,82.74,68,94,14.45
266,Kahului,US,2022-06-29 16:39:45,20.8947,-156.47,74.84,85,40,13.8
267,Pervomayskoye,RU,2022-06-29 16:39:45,43.919,46.7102,78.28,35,95,8.32
268,Sao Felix Do Xingu,BR,2022-06-29 16:37:23,-6.6447,-51.995,92.05,34,61,3.85
269,Elko,US,2022-06-29 16:39:46,41.0002,-115.5012,79.74,18,49,8.01
270,Bengkulu,ID,2022-06-29 16:39:46,-3.8004,102.2655,75.09,96,100,8.86
271,Sioux Falls,US,2022-06-29 16:39:47,43.55,-96.7003,85.86,49,40,12.66
272,San Jose,US,2022-06-29 16:37:26,37.3394,-121.895,74.53,59,20,5.75
273,Saldanha,ZA,2022-06-29 16:39:47,-33.0117,17.9442,68.05,53,2,4.03
274,Lavrentiya,RU,2022-06-29 16:39:47,65.5833,-171.0,44.29,93,100,8.75
275,Beni Suef,EG,2022-06-29 16:39:48,29.0731,31.0979,91.62,23,0,7.56
276,Pacific Grove,US,2022-06-29 16:39:48,36.6177,-121.9166,67.8,91,100,11.99
277,Vestmannaeyjar,IS,2022-06-29 16:39:48,63.4427,-20.2734,54.59,87,75,11.5
278,Riyadh,SA,2022-06-29 16:39:49,24.6877,46.7219,102.34,8,3,11.59
279,Praia Da Vitoria,PT,2022-06-29 16:38:21,38.7333,-27.0667,70.05,83,75,6.17
280,Kenora,CA,2022-06-29 16:37:27,49.8167,-94.4337,65.37,45,75,16.11
281,Pio Ix,BR,2022-06-29 16:39:49,-6.8375,-40.5792,90.54,30,3,5.57
282,Padang,ID,2022-06-29 16:39:50,-0.9492,100.3543,71.65,93,100,9.08
283,Thompson,CA,2022-06-29 16:36:37,55.7435,-97.8558,71.76,35,40,20.71
284,Oyem,GA,2022-06-29 16:39:50,1.5995,11.5793,70.97,93,58,2.68
285,Almaznyy,RU,2022-06-29 16:39:51,48.0448,40.045,68.95,48,6,7.96
286,Hambantota,LK,2022-06-29 16:39:51,6.1241,81.1185,80.38,80,19,19.46
287,Ijui,BR,2022-06-29 16:39:51,-28.3878,-53.9147,53.62,66,23,2.77
288,Beringovskiy,RU,2022-06-29 16:39:52,63.05,179.3167,45.45,90,29,13.29
289,Faanui,PF,2022-06-29 16:39:52,-16.4833,-151.75,80.06,71,12,19.93
290,Umm Kaddadah,SD,2022-06-29 16:39:52,13.6017,26.6876,87.71,37,98,10.29
291,Segezha,RU,2022-06-29 16:39:53,63.7415,34.3222,60.19,57,31,3.06
292,Geraldton,AU,2022-06-29 16:39:53,-28.7667,114.6,48.61,76,0,10.36
293,Pinawa,CA,2022-06-29 16:39:53,50.1489,-95.8811,66.85,46,100,10.45
